
Line_#	Simulink_#	Time	AcuitySize	Right_Wrong
95	3032729	180954	-1	Show Acuity
96	3034236	182524	8	True
97	3036349	184725	-1	Show Acuity
98	3038156	186607	0	False
99	3039610	188122	-1	Show Acuity
100	3041096	189670	5	True
101	3042776	191420	-1	Show Acuity
102	3044222	192927	5	True
103	3045862	194635	-1	Show Acuity
104	3047450	196289	3	True
105	3048856	197754	-1	Show Acuity
106	3050256	199213	2	True
107	3051783	200803	-1	Show Acuity
108	3053262	202344	2	True
109	3055282	204449	-1	Show Acuity
110	3056629	205851	5	True
111	3058363	207657	-1	Show Acuity
112	3059782	209136	4	True
113	3061489	210914	-1	Show Acuity
114	3062856	212338	7	True
115	3064269	213810	-1	Show Acuity
116	3066382	216011	3	True
117	3067982	217679	-1	Show Acuity
118	3069375	219130	5	True
119	3071342	221179	-1	Show Acuity
120	3072788	222686	2	True
121	3074095	224047	-1	Show Acuity
122	3075549	225562	6	True
123	3077609	227707	-1	Show Acuity
124	3078996	229152	9	True
125	3080968	231207	-1	Show Acuity
126	3082368	232665	5	True
127	3083742	234096	-1	Show Acuity
128	3085169	235583	9	True
129	3086416	236882	-1	Show Acuity
130	3087856	238382	2	True
131	3089409	239999	-1	Show Acuity
132	3090808	241458	4	True
133	3092888	243624	-1	Show Acuity
134	3094155	244944	2	True
135	3095855	246715	-1	Show Acuity
136	3097195	248111	4	True
137	3099362	250368	-1	Show Acuity
138	3100735	251798	1	True
139	3102608	253750	-1	Show Acuity
140	3103935	255132	8	True
141	3105361	256618	-1	Show Acuity
142	3107921	259285	0	False
143	3109381	260806	-1	Show Acuity
144	3110795	262278	3	True
145	3112235	263778	-1	Show Acuity
146	3113595	265195	9	True
147	3115321	266994	-1	Show Acuity
148	3116775	268508	7	True
149	3118081	269869	-1	Show Acuity
150	3119402	271245	2	True
151	3120694	272591	-1	Show Acuity
152	3121956	273905	7	True
153	3124101	276140	-1	Show Acuity
154	3126909	279065	0	False
155	3128188	280398	-1	Show Acuity
156	3130668	282981	0	False
157	3132034	284405	-1	Show Acuity
158	3133474	285905	1	True
159	3135114	287613	-1	Show Acuity
160	3136408	288961	9	True
161	3138094	290717	-1	Show Acuity
162	3139388	292065	8	True
163	3141134	293884	-1	Show Acuity
164	3142421	295225	2	True
165	3144388	297273	-1	Show Acuity
166	3145694	298634	4	True
167	3146981	299975	-1	Show Acuity
168	3148400	301454	1	True
169	3150355	303490	-1	Show Acuity
170	3152455	305677	0	False
171	3154322	307622	-1	Show Acuity
172	3155581	308934	7	True
173	3157047	310462	-1	Show Acuity
174	3158321	311788	2	True
175	3160014	313552	-1	Show Acuity
176	3161288	314879	6	True
177	3162854	316511	-1	Show Acuity
178	3164400	318122	1	True
179	3166487	320295	-1	Show Acuity
180	3167761	321622	1	True
181	start	3168947	322858.39	DynamicAcuity
182	3190901	345728	-1	Show Acuity
183	3192761	347665	3	True
184	3196187	351235	-1	Show Acuity
185	3198047	353172	4	True
186	3210581	366230	-1	Show Acuity
187	3212253	367972	2	True
188	3215220	371062	-1	Show Acuity
189	3217634	373577	3	True
190	3224139	380354	-1	Show Acuity
191	3225854	382140	3	True
192	3234459	391105	-1	Show Acuity
193	3236167	392884	0	False
194	3238973	395807	-1	Show Acuity
195	3240433	397328	6	True
196	3242907	399905	-1	Show Acuity
197	3244480	401544	0	False
198	3247326	404509	-1	Show Acuity
199	3249053	406308	7	True
200	3251439	408794	-1	Show Acuity
201	3252879	410294	1	False
202	3255766	413301	-1	Show Acuity
203	3257240	414836	7	True
204	3260399	418128	-1	Show Acuity
205	3261952	419746	1	True
206	3268339	426399	-1	Show Acuity
207	3269773	427893	5	True
208	3284666	443407	-1	Show Acuity
209	3286452	445268	3	True
210	3288905	447824	-1	Show Acuity
211	3290219	449193	4	True
212	3292572	451644	-1	Show Acuity
213	3294206	453346	8	True
214	3300785	460200	-1	Show Acuity
215	3302046	461513	6	True
216	3305032	464624	-1	Show Acuity
217	3306478	466130	8	True
218	3313985	473950	-1	Show Acuity
219	3315532	475562	8	True
220	3326858	487361	-1	Show Acuity
221	3328046	488598	7	True
222	3334812	495646	-1	Show Acuity
223	3336125	497014	6	True
224	3338465	499452	-1	Show Acuity
225	3340185	501244	7	True
226	3343032	504209	-1	Show Acuity
227	3344751	506001	5	True
228	3347498	508862	-1	Show Acuity
229	3349045	510473	3	True
230	3359691	521564	-1	Show Acuity
231	3364045	526099	0	True
232	3366958	529134	-1	Show Acuity
233	3368565	530809	9	True
234	3370918	533260	-1	Show Acuity
235	3372552	534961	4	True
236	3375158	537677	-1	Show Acuity
237	3376591	539169	6	True
238	3380038	542761	-1	Show Acuity
239	3381398	544177	8	True
240	3383418	546281	-1	Show Acuity
241	3385011	547941	8	True
242	3387538	550573	-1	Show Acuity
243	3388925	552018	9	True
244	3391491	554691	-1	Show Acuity
245	3392678	555928	4	True
246	3395197	558552	-1	Show Acuity
247	3396504	559914	3	True
248	3398666	562165	-1	Show Acuity
249	3400738	564324	1	False
250	3403798	567512	-1	Show Acuity
251	3405157	568928	4	True
252	3411851	575901	-1	Show Acuity
253	3413084	577185	5	True
254	3415504	579706	-1	Show Acuity
255	3416837	581095	8	True
256	3419358	583722	-1	Show Acuity
257	3422037	586512	1	True
258	3425137	589742	-1	Show Acuity
259	3427351	592048	5	True
260	3430251	595069	-1	Show Acuity
261	3431584	596457	6	True
262	3434957	599972	-1	Show Acuity
263	3436250	601319	6	True
264	3440110	605340	-1	Show Acuity
265	3441650	606944	0	False
266	3448610	614194	-1	Show Acuity
267	3450217	615868	7	True
268	3452937	618702	-1	Show Acuity
269	3454250	620070	9	True
270	3457897	623869	-1	Show Acuity
271	3459003	625022	9	True
272	3462197	628348	-1	Show Acuity
273	3463383	629584	9	True
274	3471344	637877	-1	Show Acuity
275	3472463	639043	6	True
276	3475549	642259	-1	Show Acuity
277	3476710	643467	8	True
278	3483210	650238	-1	Show Acuity
279	3485930	653072	0	False
280	3493263	660711	-1	Show Acuity
281	3494597	662101	5	True
282	3504623	672545	-1	Show Acuity
283	3506250	674241	5	True
284	3508256	676330	-1	Show Acuity
285	3509276	677393	3	True
286	3511903	680129	-1	Show Acuity
287	3513043	681317	2	True
288	3515129	683490	-1	Show Acuity
289	3517003	685442	2	True
290	3528336	697248	-1	Show Acuity
291	3529396	698352	5	True
292	3541742	711214	-1	Show Acuity
293	3543049	712575	4	False
294	3559362	729569	-1	Show Acuity
295	3560802	731069	7	True
296	3571388	742098	-1	Show Acuity
297	3572568	743327	3	True
298	3575415	746292	-1	Show Acuity
299	3576662	747591	5	True
300	3579735	750793	-1	Show Acuity
301	3580935	752043	2	True
302	3583715	754939	-1	Show Acuity
303	3584935	756210	6	True
304	3592894	764502	-1	Show Acuity
305	3593975	765627	9	True
306	3610015	782337	-1	Show Acuity
307	3610968	783329	5	True
308	3613681	786156	-1	Show Acuity
309	3614935	787462	9	True
310	3617788	790434	-1	Show Acuity
311	3618809	791497	2	True
312	3622335	795171	-1	Show Acuity
313	3623467	796351	4	True
314	3626581	799594	-1	Show Acuity
315	3627601	800657	2	True
316	3634647	807998	-1	Show Acuity
317	3635701	809095	4	True
318	3638767	812289	-1	Show Acuity
319	3641074	814692	1	False
320	3643461	817179	-1	Show Acuity
321	3644441	818200	8	True
322	3647454	821339	-1	Show Acuity
323	3649154	823110	0	False
324	3651521	825575	-1	Show Acuity
325	3652907	827019	3	True
326	3655841	830075	-1	Show Acuity
327	3656822	831097	9	True
328	3662947	837478	-1	Show Acuity
329	3663980	838555	7	True
330	3666667	841354	-1	Show Acuity
331	3668654	843424	2	True
332	3671367	846250	-1	Show Acuity
333	3672454	847382	7	True
334	3675847	850917	-1	Show Acuity
335	3676940	852055	0	True
336	3679373	854591	-1	Show Acuity
337	3681320	856618	0	False
338	3690700	866390	-1	Show Acuity
339	3692693	868466	1	False
340	3695633	871529	-1	Show Acuity
341	3696933	872883	9	True
342	3699740	875807	-1	Show Acuity
343	3701046	877168	8	True
344	3703926	880168	-1	Show Acuity
345	3704947	881231	2	True
346	3707773	884175	-1	Show Acuity
347	3708853	885301	4	True
348	3712493	889092	-1	Show Acuity
349	3714047	890711	1	False
350	3717133	893926	-1	Show Acuity
351	3718693	895551	0	False
352	3721233	898197	-1	Show Acuity
353	3722266	899273	7	True
354	3725599	902746	-1	Show Acuity
355	3727600	904829	2	False
356	3734806	912337	-1	Show Acuity
357	3735859	913434	6	True
358	3738980	916685	-1	Show Acuity
359	3740859	918643	1	True
360	3743192	921073	-1	Show Acuity
361	3744506	922442	1	True
362	start	3750287	928463.69	PostDynamicAcuity
363	3769840	948833	-1	Show Acuity
364	3770952	949992	3	True
365	3773612	952763	-1	Show Acuity
366	3774985	954193	4	True
367	3782698	962228	-1	Show Acuity
368	3783820	963396	2	True
369	3794453	974473	-1	Show Acuity
370	3796399	976500	3	True
371	3803606	984008	-1	Show Acuity
372	3804919	985376	3	True
373	3808125	988716	-1	Show Acuity
374	3810005	990675	0	False
375	3813192	993994	-1	Show Acuity
376	3814526	995384	6	True
377	3818345	999363	-1	Show Acuity
378	3819905	1000988	0	False
379	3823552	1004788	-1	Show Acuity
380	3824759	1006045	7	True
381	3827191	1008579	-1	Show Acuity
382	3829731	1011224	1	False
383	3833458	1015107	-1	Show Acuity
384	3834698	1016398	7	True
385	3837945	1019781	-1	Show Acuity
386	3839671	1021579	1	False
387	3843758	1025837	-1	Show Acuity
388	3844891	1027017	5	True
389	3848311	1030580	-1	Show Acuity
390	3849664	1031990	3	True
391	3853139	1035609	-1	Show Acuity
392	3854299	1036817	4	True
393	3857851	1040518	-1	Show Acuity
394	3859311	1042039	8	True
395	3862864	1045741	-1	Show Acuity
396	3864097	1047025	6	True
397	3867418	1050484	-1	Show Acuity
398	3868531	1051644	8	True
399	3871858	1055109	-1	Show Acuity
400	3873078	1056380	8	True
401	3877124	1060595	-1	Show Acuity
402	3878351	1061873	7	True
403	3881957	1065631	-1	Show Acuity
404	3883158	1066881	6	True
405	3887091	1070978	-1	Show Acuity
406	3888224	1072159	7	True
407	3892178	1076277	-1	Show Acuity
408	3893357	1077506	5	True
409	3896697	1080985	-1	Show Acuity
410	3897751	1082083	3	True
411	3901457	1085944	-1	Show Acuity
412	3902924	1087473	0	False
413	3906744	1091451	-1	Show Acuity
414	3907931	1092688	9	True
415	3911338	1096238	-1	Show Acuity
416	3912478	1097425	4	True
417	3916170	1101271	-1	Show Acuity
418	3917370	1102521	6	True
419	3920943	1106244	-1	Show Acuity
420	3922104	1107453	8	True
421	3925877	1111383	-1	Show Acuity
422	3927390	1112960	8	True
423	3931076	1116800	-1	Show Acuity
424	3932223	1117994	9	True
425	3935523	1121432	-1	Show Acuity
426	3936710	1122669	4	True
427	3940296	1126405	-1	Show Acuity
428	3941497	1127655	3	True
429	3944557	1130843	-1	Show Acuity
430	3945890	1132231	1	True
431	3949576	1136072	-1	Show Acuity
432	3950730	1137273	4	True
433	3954070	1140753	-1	Show Acuity
434	3955130	1141857	5	True
435	3958970	1145858	-1	Show Acuity
436	3960124	1147059	8	True
437	3964129	1151233	-1	Show Acuity
438	3967183	1154413	1	False
439	3970043	1157393	-1	Show Acuity
440	3971229	1158629	5	True
441	3975204	1162769	-1	Show Acuity
442	3976296	1163907	6	True
443	3980057	1167825	-1	Show Acuity
444	3981263	1169081	6	True
445	3984796	1172762	-1	Show Acuity
446	3986643	1174685	0	False
447	3989756	1177929	-1	Show Acuity
448	3990783	1178998	7	True
449	3994043	1182394	-1	Show Acuity
450	3995016	1183409	9	True
451	3999536	1188117	-1	Show Acuity
452	4000563	1189186	9	True
453	4004222	1192999	-1	Show Acuity
454	4005222	1194041	9	True
455	4009182	1198166	-1	Show Acuity
456	4010129	1199152	6	True
457	4013802	1202979	-1	Show Acuity
458	4014810	1204028	8	True
459	4018815	1208201	-1	Show Acuity
460	4020416	1209869	0	False
461	4023415	1212993	-1	Show Acuity
462	4024635	1214264	5	True
463	4027782	1217542	-1	Show Acuity
464	4028755	1218556	5	True
465	4031729	1221653	-1	Show Acuity
466	4033375	1223369	3	True
467	4037028	1227174	-1	Show Acuity
468	4038102	1228293	2	True
469	4041195	1231515	-1	Show Acuity
470	4042495	1232869	2	True
471	4045982	1236502	-1	Show Acuity
472	4047342	1237918	5	True
473	4050188	1240884	-1	Show Acuity
474	4051368	1242113	4	True
475	4055908	1246842	-1	Show Acuity
476	4056969	1247947	7	True
477	4060275	1251391	-1	Show Acuity
478	4061375	1252537	3	True
479	4064528	1255822	-1	Show Acuity
480	4065595	1256933	5	True
481	4073621	1265295	-1	Show Acuity
482	4077328	1269156	2	False
483	4081655	1273664	-1	Show Acuity
484	4082662	1274713	6	True
485	4085555	1277726	-1	Show Acuity
486	4086622	1278838	9	True
487	4090695	1283081	-1	Show Acuity
488	4091674	1284102	5	True
489	4095481	1288067	-1	Show Acuity
490	4096488	1289115	9	True
491	4100335	1293123	-1	Show Acuity
492	4101594	1294435	2	True
493	4105301	1298297	-1	Show Acuity
494	4106268	1299304	4	True
495	4109727	1302908	-1	Show Acuity
496	4110607	1303825	2	True
497	4113521	1306861	-1	Show Acuity
498	4114601	1307985	4	True
499	4117861	1311381	-1	Show Acuity
500	4119274	1312853	1	True
501	4123361	1317110	-1	Show Acuity
502	4124421	1318214	8	True
503	4128007	1321951	-1	Show Acuity
504	4129354	1323354	0	False
505	4132601	1326736	-1	Show Acuity
506	4133814	1328000	3	True
507	4137254	1331583	-1	Show Acuity
508	4138461	1332840	9	True
509	4142000	1336528	-1	Show Acuity
510	4143061	1337633	7	True
511	4146667	1341390	-1	Show Acuity
512	4147654	1342417	2	True
513	4151347	1346265	-1	Show Acuity
514	4152387	1347348	7	True
515	4160382	1355676	-1	Show Acuity
516	4161714	1357065	0	False
517	4165326	1360828	-1	Show Acuity
518	4167167	1362745	0	True
519	4171040	1366780	-1	Show Acuity
520	4172373	1368169	1	False
521	4175307	1371225	-1	Show Acuity
522	4176393	1372356	9	True
523	4180620	1376760	-1	Show Acuity
524	4181580	1377760	8	True
525	4185193	1381524	-1	Show Acuity
526	4186287	1382663	2	True
527	4189800	1386323	-1	Show Acuity
528	4190773	1387336	4	True
529	4194287	1390997	-1	Show Acuity
530	4195401	1392157	1	True
531	4202947	1400018	-1	Show Acuity
532	4204333	1401463	0	False
533	4211340	1408761	-1	Show Acuity
534	4212394	1409859	7	True
535	4219706	1417477	-1	Show Acuity
536	4220720	1418533	2	True
537	4224113	1422068	-1	Show Acuity
538	4225353	1423360	6	True
539	4228679	1426825	-1	Show Acuity
540	4229946	1428145	1	True
541	4233433	1431777	-1	Show Acuity
542	4235000	1433409	1	True
543	start	4237660	1436180.59	PostDynamicAcuity
544	4254212	1453424	-1	Show Acuity
545	4255419	1454681	3	True
546	4262713	1462279	-1	Show Acuity
547	4264079	1463703	4	True
548	4273678	1473703	-1	Show Acuity
549	4275185	1475272	2	True
550	4278305	1478523	-1	Show Acuity
551	4280965	1481293	3	False
552	4285199	1485703	-1	Show Acuity
553	4286725	1487294	3	True
554	4289392	1490072	-1	Show Acuity
555	4291192	1491947	0	False
556	4295085	1496003	-1	Show Acuity
557	4296312	1497281	6	True
558	4298838	1499913	-1	Show Acuity
559	4300678	1501829	0	False
560	4303732	1505010	-1	Show Acuity
561	4304905	1506232	7	True
562	4307366	1508796	-1	Show Acuity
563	4309732	1511260	1	True
564	4316385	1518191	-1	Show Acuity
565	4317732	1519595	7	True
566	4319711	1521657	-1	Show Acuity
567	4322651	1524720	1	False
568	4328973	1531305	-1	Show Acuity
569	4330618	1533019	5	True
570	4332739	1535228	-1	Show Acuity
571	4334104	1536651	3	True
572	4336444	1539088	-1	Show Acuity
573	4339558	1542332	4	True
574	4346751	1549825	-1	Show Acuity
575	4348057	1551186	8	True
576	4354331	1557722	-1	Show Acuity
577	4355631	1559076	6	True
578	4358572	1562139	-1	Show Acuity
579	4359771	1563388	8	True
580	4362464	1566194	-1	Show Acuity
581	4363978	1567771	8	True
582	4366051	1569931	-1	Show Acuity
583	4367917	1571875	7	True
584	4370777	1574854	-1	Show Acuity
585	4372625	1576779	6	True
586	4375090	1579348	-1	Show Acuity
587	4376730	1581056	7	True
588	4379957	1584418	-1	Show Acuity
589	4382024	1586571	5	True
590	4384798	1589460	-1	Show Acuity
591	4386231	1590953	3	True
592	4389977	1594856	-1	Show Acuity
593	4392923	1597925	0	True
594	4395310	1600411	-1	Show Acuity
595	4396551	1601704	9	False
596	4399530	1604807	-1	Show Acuity
597	4400604	1605926	4	True
598	4403063	1608488	-1	Show Acuity
599	4404270	1609745	6	True
600	4406543	1612113	-1	Show Acuity
601	4408197	1613836	8	False
602	4414950	1620871	-1	Show Acuity
603	4416010	1621975	8	True
604	4418557	1624628	-1	Show Acuity
605	4419697	1625816	9	True
606	4421817	1628024	-1	Show Acuity
607	4425623	1631990	4	True
608	4430903	1637490	-1	Show Acuity
609	4432290	1638935	3	True
610	4434390	1641122	-1	Show Acuity
611	4438170	1645061	1	False
612	4441004	1648012	-1	Show Acuity
613	4442130	1649185	4	True
614	4444683	1651845	-1	Show Acuity
615	4446150	1653373	5	True
616	4452483	1659970	-1	Show Acuity
617	4453709	1661249	8	True
618	4456649	1664311	-1	Show Acuity
619	4457976	1665693	1	True
620	4460596	1668422	-1	Show Acuity
621	4461929	1669811	5	True
622	4463736	1671693	-1	Show Acuity
623	4465216	1673235	6	True
624	4467903	1676034	-1	Show Acuity
625	4469462	1677659	6	False
626	4475476	1683923	-1	Show Acuity
627	4477043	1685555	0	False
628	4483322	1692097	-1	Show Acuity
629	4484297	1693112	7	True
630	4486462	1695368	-1	Show Acuity
631	4487663	1696619	9	True
632	4491170	1700272	-1	Show Acuity
633	4492437	1701592	9	True
634	4496056	1705362	-1	Show Acuity
635	4497443	1706807	9	True
636	4500529	1710022	-1	Show Acuity
637	4502155	1711716	6	True
638	4505222	1714911	-1	Show Acuity
639	4506882	1716640	8	True
640	4513955	1724009	-1	Show Acuity
641	4515842	1725974	0	False
642	4518862	1729120	-1	Show Acuity
643	4522136	1732531	5	True
644	4525462	1735996	-1	Show Acuity
645	4526603	1737184	5	True
646	4529748	1740461	-1	Show Acuity
647	4531275	1742052	3	True
648	4535602	1746559	-1	Show Acuity
649	4537142	1748163	2	False
650	4539715	1750844	-1	Show Acuity
651	4542022	1753248	2	True
652	4545008	1756358	-1	Show Acuity
653	4546523	1757935	5	True
654	4548509	1760005	-1	Show Acuity
655	4551895	1763532	4	True
656	4555581	1767372	-1	Show Acuity
657	4556835	1768679	7	True
658	4558528	1770442	-1	Show Acuity
659	4559954	1771928	3	True
660	4562448	1774526	-1	Show Acuity
661	4563602	1775728	5	True
662	4566601	1778852	-1	Show Acuity
663	4568075	1780387	2	True
664	4571141	1783582	-1	Show Acuity
665	4572268	1784755	6	True
666	4574202	1786770	-1	Show Acuity
667	4575455	1788076	9	True
668	4578254	1790992	-1	Show Acuity
669	4579307	1792089	5	True
670	4581042	1793896	-1	Show Acuity
671	4582182	1795083	9	True
672	4586587	1799673	-1	Show Acuity
673	4587655	1800784	2	True
674	4590308	1803548	-1	Show Acuity
675	4591974	1805284	4	True
676	4595608	1809069	-1	Show Acuity
677	4596861	1810375	2	True
678	4599094	1812702	-1	Show Acuity
679	4600301	1813959	4	True
680	4605614	1819494	-1	Show Acuity
681	4607475	1821432	1	True
682	4609934	1823994	-1	Show Acuity
683	4611015	1825120	8	True
684	4613407	1827612	-1	Show Acuity
685	4614934	1829203	0	False
686	4617627	1832008	-1	Show Acuity
687	4618900	1833335	3	True
688	4621821	1836377	-1	Show Acuity
689	4623027	1837634	9	True
690	4625954	1840682	-1	Show Acuity
691	4627134	1841911	7	True
692	4629574	1844453	-1	Show Acuity
693	4631387	1846342	2	False
694	4634367	1849447	-1	Show Acuity
695	4636394	1851558	7	True
696	4642627	1858052	-1	Show Acuity
697	4644014	1859496	0	False
698	4647240	1862858	-1	Show Acuity
699	4649447	1865156	0	True
700	4661687	1877907	-1	Show Acuity
701	4662640	1878900	1	True
702	4669486	1886032	-1	Show Acuity
703	4670493	1887081	9	True
704	4673666	1890387	-1	Show Acuity
705	4674746	1891512	8	True
706	4677661	1894547	-1	Show Acuity
707	4678786	1895720	2	True
708	4682393	1899478	-1	Show Acuity
709	4683413	1900540	4	True
710	4686000	1903235	-1	Show Acuity
711	4687214	1904500	1	True
712	4701513	1919396	-1	Show Acuity
713	4703406	1921368	0	False
714	4706220	1924298	-1	Show Acuity
715	4707499	1925632	7	True
716	4710839	1929111	-1	Show Acuity
717	4712013	1930333	2	True
718	4719587	1938224	-1	Show Acuity
719	4720612	1939292	6	True
720	4723799	1942612	-1	Show Acuity
721	4725226	1944098	1	False
722	4727067	1946016	-1	Show Acuity
723	4728327	1947328	1	False

